"id","pred"
"2013_1161_1355","0.837373971939087"
"2013_1161_1361","0.551341116428375"
"2013_1161_1380","0.912685871124268"
"2013_1161_1387","0.442686259746552"
"2013_1161_1388","0.494975090026855"
"2013_1161_1393","0.293772220611572"
"2013_1161_1396","0.697886824607849"
"2013_1161_1417","0.623651564121246"
"2013_1161_1424","0.587053775787354"
"2013_1161_1433","0.498171120882034"
"2013_1161_1434","0.806489646434784"
"2013_1161_1437","0.573916256427765"
"2013_1161_1443","0.951340019702911"
"2013_1161_1455","0.454332500696182"
"2013_1161_1458","0.391666114330292"
"2013_1166_1172","0.835381865501404"
"2013_1166_1181","0.321002542972565"
"2013_1166_1195","0.908695101737976"
"2013_1166_1196","0.237597122788429"
"2013_1166_1207","0.572779357433319"
"2013_1166_1211","0.325750887393951"
"2013_1166_1217","0.811127245426178"
"2013_1166_1228","0.661899149417877"
"2013_1166_1231","0.273396670818329"
"2013_1166_1233","0.880327463150024"
"2013_1166_1235","0.622545182704926"
"2013_1166_1241","0.982316792011261"
"2013_1166_1242","0.458065986633301"
"2013_1166_1243","0.677143216133118"
"2013_1166_1247","0.796559154987335"
"2013_1166_1251","0.989854514598846"
"2013_1166_1254","0.979815006256104"
"2013_1166_1257","0.200175195932388"
"2013_1166_1266","0.64933717250824"
"2013_1166_1272","0.696012377738953"
"2013_1166_1274","0.488353610038757"
"2013_1166_1276","0.236540764570236"
"2013_1166_1277","0.431551963090897"
"2013_1166_1278","0.533561587333679"
"2013_1166_1279","0.700153410434723"
"2013_1166_1281","0.618758618831635"
"2013_1166_1285","0.941326141357422"
"2013_1166_1292","0.761403262615204"
"2013_1166_1299","0.984839618206024"
"2013_1166_1301","0.6350217461586"
"2013_1166_1307","0.57003778219223"
"2013_1166_1308","0.851325035095215"
"2013_1166_1314","0.669368743896484"
"2013_1166_1322","0.928069710731506"
"2013_1166_1323","0.684727609157562"
"2013_1166_1326","0.371467739343643"
"2013_1166_1328","0.780262470245361"
"2013_1166_1329","0.599618136882782"
"2013_1166_1332","0.65202522277832"
"2013_1166_1334","0.913314759731293"
"2013_1166_1338","0.453063189983368"
"2013_1166_1355","0.902139782905579"
"2013_1166_1361","0.543253839015961"
"2013_1166_1380","0.956844925880432"
"2013_1166_1387","0.580362319946289"
"2013_1166_1388","0.607527792453766"
"2013_1166_1393","0.384527713060379"
"2013_1166_1396","0.809267818927765"
"2013_1166_1417","0.705662429332733"
"2013_1166_1424","0.658083260059357"
"2013_1166_1433","0.57157289981842"
